3167,1,1,1364443200,0.13809907107285269
3149,1,1,1364270400,0.111371804846559
1842,1,1,1364184000,0.09648027303317934
3156,1,1,1363579200,0.12420593743507742
3141,1,1,1363320000,0.09648027303317934
817,1,1,1363233600,0.09648027303317934
1840,1,1,1362974400,0.09648027303317934
1839,1,1,1362974400,0.11667104414046008
2324,1,1,1362718800,0.057729955380279585
3143,1,1,1362718800,0.09648027303317934
3142,1,1,1362459600,0.09560454190089145
174,1,1,1361336400,0.09648027303317934
2315,1,1,1360645200,0.25035652854429286
1356,1,1,1360213200,0.09648027303317934
1835,1,1,1359867600,0.09648027303317934
296,1,1,1359781200,0.11521662743746942
3118,1,1,1365998400,0.09648027303317934
1542,1,1,1359435600,0.17784833925326363
3111,1,1,1358398800,0.11701795350729872
753,1,1,1358139600,0.09648027303317934
3088,1,1,1355893200,0.09648027303317934
395,1,1,1355806800,0.09648027303317934
3068,1,1,1354856400,0.12914458762989545
3042,1,1,1354770000,0.09242535267249287
1442,1,1,1354683600,0.0957669083858162
1339,1,1,1355720400,0.09648027303317934
596,1,1,1354424400,0.12470987139107345
2281,1,1,1353992400,0.09648027303317934
222,1,1,1353646800,0.20063191189555624
194,1,1,1353646800,0.09648027303317934
3064,1,1,1353646800,0.09172596794613483
1812,1,1,1353560400,0.09648027303317934
1796,1,1,1353387600,0.10132861526143204
701,1,1,1353214800,-0.20865603014346845
124,1,1,1352955600,0.09648027303317934
3057,1,1,1352782800,0.13750968411922943
7427,1,1,1352869200,0.09255520892346267
2276,1,1,1352437200,0.09577802210209907
2271,1,1,1351656000,0.09648027303317934
1525,1,1,1350619200,0.14596099274840152
2235,1,1,1350446400,0.09592851553008286
3027,1,1,1350360000,0.09310473619752983
2090,1,1,1350273600,0.09089663519420799
1342,1,1,1350014400,0.09659373086683
331,1,1,1350014400,0.09551423250428333
3023,1,1,1349841600,0.09205933023842498
2261,1,1,1349841600,0.142000526931715
68,1,1,1349841600,0.09648027303317934
116,1,1,1349582400,0.09648027303317934
1043,1,1,1349582400,0.09648027303317934
3020,1,1,1348977600,0.13630609738252525
491,1,1,1348459200,0.22140492823990102
179,1,1,1348372800,0.0938568178186589
2252,1,1,1349236800,0.12767962106219538
214,1,1,1348113600,0.09349943601019754
439,1,1,1347940800,0.09648027303317934
2147,1,1,1347768000,0.09581374676588694
1167,1,1,1347508800,0.17064512804858442
697,1,1,1347163200,0.09648027303317934
67,1,1,1347163200,0.04337800355409155
1793,1,1,1347076800,0.1489339048016477
258,1,1,1346731200,0.1529508504037823
1340,1,1,1346472000,0.09648027303317934
2996,1,1,1346299200,0.0962920440293368
1520,1,1,1345780800,0.09648027303317934
1336,1,1,1345348800,0.15270475020210755
30,1,1,1345348800,0.11299988755247536
178,1,1,1348113600,0.12308629733730896
747,1,1,1342497600,0.14078739219642575
2962,1,1,1341374400,0.12364425608223184
2952,1,1,1340337600,0.09484928119715559
455,1,1,1339992000,0.09648027303317934
260,1,1,1339560000,0.09648027303317934
623,1,1,1339387200,0.11807384847838498
29,1,1,1338955200,0.09648027303317934
1510,1,1,1338523200,0.09648027303317934
2927,1,1,1338264000,0.07203283059765969
301,1,1,1337140800,0.3022727788385354
2907,1,1,1336190400,0.09183826753413957
2909,1,1,1335931200,0.09323139789104448
1148,1,1,1335412800,0.09215486158891754
955,1,1,1335326400,0.133224292034209
1502,1,1,1335067200,0.10378159929808826
2853,1,1,1334894400,0.09648027303317934
1500,1,1,1334721600,0.09648027303317934
2178,1,1,1334721600,0.14227253284019215
1320,1,1,1334635200,0.1345093881694739
874,1,1,1334635200,0.11506336069930755
2177,1,1,1334203200,0.09648027303317934
2892,1,1,1334116800,0.2055554349812107
636,1,1,1364875200,0.09648027303317934
1034,1,1,1334548800,0.09648027303317934
1494,1,1,1333512000,0.09648027303317934
276,1,1,1333339200,0.09648027303317934
1318,1,1,1333080000,0.09886112656299911
117,1,1,1332907200,0.09130350019152259
1492,1,1,1332302400,0.09648027303317934
1302,1,1,1332302400,0.18123292382705006
1313,1,1,1332129600,0.09312997257924126
1491,1,1,1331956800,0.16987128135785362
2870,1,1,1331697600,0.1909671841525211
2181,1,1,1331524800,0.12624553210221542
1309,1,1,1330664400,0.09648027303317934
1750,1,1,1330232400,0.13126461643889867
2848,1,1,1329973200,0.09648027303317934
1458,1,1,1329714000,0.2738871757896221
951,1,1,1329627600,0.09648027303317934
1029,1,1,1329627600,0.09648027303317934
2176,1,1,1329195600,0.09648027303317934
2846,1,1,1329109200,0.08392448516359503
347,1,1,1329022800,0.09489512851565757
2173,1,1,1328850000,0.07623407884458018
2826,1,1,1327035600,0.09648027303317934
1742,1,1,1340856000,0.10675010603540787
2166,1,1,1326776400,0.10664296683799408
2823,1,1,1326258000,0.09648027303317934
2820,1,1,1325480400,0.0957232963846451
2814,1,1,1324962000,0.09536100510534769
1736,1,1,1324616400,0.11818570280372932
1025,1,1,1324443600,0.025125093925014896
1482,1,1,1324357200,0.12374399384624833
1483,1,1,1324270800,0.09561810915306897
2152,1,1,1352091600,0.09648027303317934
2806,1,1,1323320400,0.2207971024371851
1128,1,1,1322888400,0.09278038143820044
2801,1,1,1322629200,0.3519472761479076
2795,1,1,1322110800,0.09648027303317934
1290,1,1,1322110800,0.11937214269673943
1288,1,1,1321938000,0.12439159157535182
1436,1,1,1321592400,0.09648027303317934
2498,1,1,1321419600,0.1110156835403843
2784,1,1,1320987600,0.12674253234276586
587,1,1,1320728400,0.09536100510534769
2780,1,1,1320292800,0.11839979174630921
2779,1,1,1320120000,0.0930409543358724
305,1,1,1320120000,0.09648027303317934
944,1,1,1320120000,0.11438653275659082
2129,1,1,1319515200,0.09428539910068619
683,1,1,1319428800,0.09648027303317934
42,1,1,1319256000,0.09626310907136454
1136,1,1,1318737600,0.09551926451613454
1283,1,1,1318564800,0.09648027303317934
2127,1,1,1317614400,0.09320012410865491
2093,1,1,1316664000,0.09228788748066553
1284,1,1,1316491200,0.10855435341175586
72,1,1,1316318400,0.09524202133180246
264,1,1,1316232000,0.12407291670555512
2756,1,1,1316145600,0.09648027303317934
1285,1,1,1316059200,0.09648027303317934
613,1,1,1316059200,0.13600020401653604
304,1,1,1315886400,0.09384119726323431
1282,1,1,1315886400,0.09648027303317934
4721,1,1,1315713600,0.1599192456674776
1475,1,1,1315022400,0.09312997257924126
2746,1,1,1314849600,0.09648027303317934
1715,1,1,1314676800,0.16451638813309796
734,1,1,1314417600,0.09648027303317934
2108,1,1,1314331200,0.0942051338344691
1923,1,1,1314158400,0.09626310907136454
1465,1,1,1313985600,0.0949192280039718
2742,1,1,1313726400,0.09648027303317934
2117,1,1,1313640000,0.11604296498412127
1720,1,1,1313467200,0.09648027303317934
90,1,1,1313467200,0.09648027303317934
2731,1,1,1312862400,0.09648027303317934
1457,1,1,1312776000,0.09648027303317934
2725,1,1,1312776000,0.10311603787527424
2109,1,1,1311566400,0.0944707369888375
543,1,1,1312516800,0.10838096426211671
2102,1,1,1311048000,0.0940193907099898
712,1,1,1310270400,0.0934468869565869
231,1,1,1311134400,0.09503895429919071
2687,1,1,1309924800,0.09648027303317934
1708,1,1,1309752000,0.0966063742365108
1129,1,1,1309665600,0.09648027303317934
76,1,1,1309320000,0.0945185836798101
2065,1,1,1307851200,0.09648027303317934
1251,1,1,1307505600,0.13977320589351874
1248,1,1,1307419200,0.22838466524018042
725,1,1,1307160000,0.09648027303317934
2559,1,1,1307073600,0.3402893458175426
507,1,1,1306728000,0.0945185836798101
1942,1,1,1304913600,0.09648027303317934
1232,1,1,1304654400,0.09648027303317934
534,1,1,1304568000,0.0939773815145384
994,1,1,1304136000,0.17837016132112724
503,1,1,1303790400,0.09648027303317934
2448,1,1,1302580800,-0.19047668360072537
846,1,1,1301976000,0.09648027303317934
1,160,10,1317182400,0.09648027303317934
1,1028,7,1348804800,0.10034491203922806
1,309,5,1378353600,0.09648027303317934
1,11,5,1372046400,0.09648027303317934
1,594,5,1370836800,0.1764749018891623
1,1316,5,1353301200,0.1573069874509717
1,1392,4,1416978000,0.09648027303317934
1,1583,4,1380945600,0.09648027303317934
1,888,4,1365652800,0.14822397251395236
1,637,4,1418792400,0.1566847683658139
1,1520,4,1412654400,0.09648027303317934
1,18,4,1314936000,0.09470800601522493
1,35,4,1330578000,0.1463168636004929
1,1901,3,1411790400,0.09648027303317934
1,44,3,1415854800,0.14893957128089336
1,10,3,1375243200,0.09327872080117897
1,783,3,1368676800,0.11773991985816513
1,821,3,1369108800,0.09561556482465387
1,112,3,1362546000,0.09648027303317934
1,964,3,1350187200,0.09648027303317934
1,89,3,1345521600,0.09648027303317934
1,20,3,1342584000,0.09500086936947841
1,256,3,1343016000,0.09252592703728969
1,223,3,1304568000,0.17097013530798433
1,1881,2,1420261200,0.1589933867218381
1,351,2,1409371200,0.09648027303317934
1,196,2,1391576400,0.09648027303317934
1,416,2,1391835600,0.09405553036639538
1,1877,2,1378872000,0.0754684669758698
1,87,2,1380686400,0.15437572140044414
1,2367,2,1371700800,0.1175423834189268
1,3254,2,1372392000,0.0024912110195888107
1,1573,2,1408939200,0.09648027303317934
1,247,2,1373256000,0.09648027303317934
1,1353,2,1402200000,0.09648027303317934
1,493,2,1363665600,0.16216200066864014
1,1358,2,1372737600,0.09648027303317934
1,1177,2,1362027600,0.0943446706062706
1,1538,2,1358139600,0.09416087456486548
1,2296,2,1359954000,0.0925671464032171
1,222,2,1386392400,0.20042532491770434
1,2282,2,1353819600,0.09648027303317934
1,2113,2,1352696400,0.09630419411916331
1,2260,2,1350446400,0.09547192252535322
1,71,2,1348545600,0.09648027303317934
1,142,2,1365566400,0.1272992440670565
1,2249,2,1355893200,0.0956958461017191
1,1519,2,1363924800,0.09648027303317934
1,2227,2,1353301200,0.09732996241045296
1,1496,2,1334116800,0.13165516516310397
1,519,2,1334721600,0.09648027303317934
1,1493,2,1334548800,0.09509011348032602
1,1315,2,1334808000,0.09648027303317934
1,1750,2,1330232400,0.09648027303317934
1,156,2,1325739600,0.09630419411916331
1,9,2,1329454800,0.09648027303317934
1,1724,2,1322802000,0.12299146580346483
1,22,2,1320728400,0.273278202024809
1,15,2,1319860800,0.0935769826337576
1,255,2,1323147600,0.20640541818350291
1,1267,2,1363320000,0.09393548663903395
1,1261,2,1309320000,0.09648027303317934
1,57,2,1314936000,0.09648027303317934
1,710,2,1314504000,0.09484112840277155
1,472,2,1306728000,0.09541941999480551
1,152,2,1354078800,0.09648027303317934
1,1952,2,1312948800,0.2057363323545053
1,1606,2,1302062400,0.18736940880720923
1,379,2,1300939200,0.09527862584270873
1,4,2,1300161600,0.09648027303317934
1,563,2,1312862400,0.09648027303317934
1,113,2,1291006800,0.12000032775264333
1,744,1,1293426000,0.09648027303317934
1,625,1,1293426000,0.11173028960631465
1,3422,1,1420347600,0.21644568408084078
1,3421,1,1420088400,0.09395447885215688
1,3418,1,1419310800,0.10318012821536801
1,3402,1,1419310800,0.18370527103793205
1,250,1,1419310800,0.09648027303317934
1,249,1,1418101200,0.09145339096812255
1,2427,1,1419310800,0.09497506878572416
1,3414,1,1417064400,0.11689284340517071
1,1590,1,1415941200,0.15201192385956452
1,3355,1,1414990800,0.17351005806792036
1,2305,1,1413345600,0.06872040099642339
1,1900,1,1411704000,0.16298251330576374
1,3385,1,1403755200,0.09648027303317934
1,1147,1,1402632000,0.16280833090310354
1,377,1,1402632000,0.32419014107648575
1,1072,1,1402200000,-0.09648027303317934
1,96,1,1400040000,-0.24983354236284394
1,118,1,1399867200,-0.5870516664605513
1,3375,1,1399176000,-0.33477917168435256
1,3367,1,1398312000,0.13543764658607882
1,1024,1,1396843200,0.15990380639219973
1,709,1,1396497600,0.1967633623363871
1,3349,1,1395288000,0.12796650678125698
1,1580,1,1395288000,0.7729880421228725
1,545,1,1391835600,0.11047757725005991
1,146,1,1390539600,0.1482737347625491
1,1198,1,1389762000,-0.08779091462310475
1,1589,1,1389243600,-0.10455957697183929
1,3341,1,1388898000,0.15259387727294949
1,3339,1,1388379600,0.16136328028790314
1,2402,1,1388379600,0.1736052141701849
1,2401,1,1386738000,0.10743170661236558
1,1382,1,1386738000,0.1029563787127217
1,3335,1,1386478800,0.1029563787127217
1,3317,1,1386306000,0.15289476359339224
1,3329,1,1386306000,0.15620187455267606
1,3332,1,1386219600,0.12096739492561663
1,3330,1,1385701200,0.08596470437160593
1,1867,1,1385701200,0.15205490991662649
1,1197,1,1385701200,-0.42143731058095696
1,3319,1,1385701200,0.11404302136549127
1,1885,1,1385701200,0.149385917283361
1,1862,1,1385528400,0.21528824041831623
1,1886,1,1384923600,0.1505020511226883
1,649,1,1384923600,0.1250491846552157
1,154,1,1384837200,0.43860408733825873
1,3316,1,1384923600,-0.2591774450248281
1,617,1,1383105600,0.20624375809489018
1,3313,1,1383105600,0.21807572506123754
1,3300,1,1379908800,0.12185529380307429
1,1522,1,1379649600,0.09049879670405385
1,2391,1,1379131200,0.1632481485643217
1,896,1,1378872000,0.20854699689282247
1,3298,1,1378872000,0.25470395233927506
1,462,1,1378094400,0.23764326576512096
1,3295,1,1379908800,0.17592253441017203
1,432,1,1377921600,0.21887642639153085
1,3292,1,1377576000,0.11959304687110642
1,3290,1,1377316800,0.19208121678134038
1,2383,1,1377144000,0.1981669921475007
1,1195,1,1377144000,0.16677920305246371
1,3283,1,1375675200,0.12915879389285695
1,1875,1,1375675200,0.17190934128871782
1,3279,1,1375243200,0.19924894845049596
1,2378,1,1375070400,0.2047188755288787
1,1579,1,1374897600,0.12403765660407058
1,291,1,1374897600,0.17446973079406053
1,454,1,1373774400,0.21663534711469323
1,2375,1,1373774400,0.1518977880915261
1,292,1,1373774400,0.16830499353717993
1,158,1,1373774400,0.14419162449570366
1,3256,1,1373515200,0.13805613891480129
1,1846,1,1372824000,0.2344791306835644
1,3259,1,1372564800,0.26909914685407377
1,1066,1,1372392000,0.1783374521941054
1,1061,1,1372219200,0.13354454225624282
1,3253,1,1371441600,0.13691468642584856
1,1860,1,1370577600,0.13878954833281593
1,3247,1,1370318400,0.15974208428325826
1,2368,1,1370318400,0.13398589817775866
1,151,1,1369886400,0.16895085317110664
1,3245,1,1369627200,0.15859211094034922
1,1574,1,1369540800,0.3599592930755259
1,290,1,1369281600,0.2604261181577858
1,1570,1,1369022400,0.13020184208728097
1,3233,1,1368936000,0.10785451618082639
1,891,1,1368849600,0.1300528524282604
1,1856,1,1367726400,0.1277655966316367
1,115,1,1367726400,0.15840654669649093
1,3215,1,1367553600,0.13469526690844263
1,483,1,1366862400,0.009271208756660215
1,1365,1,1366776000,0.16186623786390936
1,3211,1,1366516800,0.37169395798878446
1,3210,1,1366430400,0.10071183335946167
1,3189,1,1366171200,0.15544757373977047
1,3193,1,1366084800,0.12480820533398644
1,1847,1,1366084800,0.1534866399664621
1,3202,1,1365998400,0.08906262890726525
1,2351,1,1365998400,0.08680870605259529
1,1063,1,1365912000,0.12395561382483451
1,2352,1,1365912000,0.2899858412906949
1,1051,1,1365393600,0.0879701690138246
1,3173,1,1364875200,0.016137931301579762
1,1843,1,1364702400,0.16092964985372704
1,3163,1,1364529600,0.12636393223720346
1,1186,1,1364529600,0.15394311687235773
1,7341,1,1364529600,0.08690226036955444
1,2342,1,1374897600,0.09679601540767226
1,3139,1,1364529600,0.08680870605259529
1,3167,1,1364356800,0.12929378900837626
1,459,1,1364184000,0.08680870605259529
1,2338,1,1364097600,0.08903608196290887
1,1842,1,1364097600,0.08670787093277471
1,2334,1,1363924800,0.024954768311019643
1,3156,1,1363838400,0.13106325022631501
1,817,1,1363233600,0.1484037102588352
1,1840,1,1362974400,0.08680870605259529
1,3141,1,1362805200,0.14624965619721772
1,1521,1,1362805200,0.23280944461073938
1,3149,1,1362805200,0.08961522509674755
1,2324,1,1362805200,0.08950875213563421
1,1839,1,1362718800,0.08680870605259529
1,3143,1,1362718800,0.12088060069425874
1,3148,1,1362718800,0.12476263183414206
1,3142,1,1362459600,0.09476692869442672
1,1060,1,1361768400,0.11128852823208081
1,7431,1,1361768400,0.1523830942549212
1,1355,1,1361163600,0.13586989954821893
1,3134,1,1361077200,0.08679971122490658
1,174,1,1360731600,0.10886451246479924
1,2315,1,1360386000,0.12031984465048409
1,1356,1,1360213200,-0.21240969612225513
1,3124,1,1360213200,-0.06033585837406811
1,1835,1,1360040400,0.12742689356482798
1,296,1,1359781200,0.12255073796080777
1,1180,1,1359694800,0.08599886597609639
1,3118,1,1359435600,0.21703648367187076
1,1542,1,1359349200,0.09583339541547622
1,3113,1,1358658000,0.03556140645668376
1,3111,1,1358226000,0.12766094086966281
1,3013,1,1358139600,0.14886471975759644
1,529,1,1357534800,0.0881968693014556
1,1826,1,1357362000,0.16113220195005445
1,3103,1,1357362000,0.09285028564992312
1,1822,1,1357362000,0.08560699194622416
1,3101,1,1357102800,0.07598331467722474
1,753,1,1356066000,0.15049793493340433
1,3083,1,1356066000,0.1304354568616638
1,3088,1,1355893200,0.09144661781738135
1,395,1,1355806800,0.32759233114656444
1,3084,1,1355547600,-0.453048451664556
1,333,1,1355115600,0.14396279591161404
1,1339,1,1354856400,0.030724484991915133
1,3068,1,1354856400,0.03404533374448599
1,3042,1,1354770000,0.0355779569357685
1,3078,1,1354683600,-0.08680870605259529
1,596,1,1354683600,0.07997349522210276
1,1796,1,1354338000,0.10518014034635162
1,2281,1,1354338000,0.0961157340258656
1,3070,1,1353992400,-0.19350651598284677
1,1442,1,1353906000,0.07204193415561962
1,3064,1,1353646800,0.08676961643216997
1,194,1,1353474000,0.021001630395635254
1,3062,1,1353387600,-0.7653877524740055
1,701,1,1353214800,-0.6864083735518289
1,3059,1,1353128400,-0.5841644892715825
1,124,1,1352955600,-0.5841829276862577
1,7427,1,1352782800,-0.7633144263243294
1,3057,1,1352782800,-0.8284354006228176
1,396,1,1352437200,-0.5412592267875252
1,2276,1,1352437200,-0.5131783762399906
1,2273,1,1352437200,-0.3569244346787743
1,3048,1,1352178000,-0.6049693848837052
1,523,1,1360213200,0.14245660815400188
1,2271,1,1351656000,0.3716413777086356
1,95,1,1350792000,0.48032110357674845
1,1525,1,1350532800,0.06610465394397427
1,2235,1,1350446400,0.1495387599976831
1,2261,1,1350273600,0.11700382144326375
1,1342,1,1350014400,0.47051116890298633
1,331,1,1350014400,0.6145156091225671
1,3027,1,1349928000,0.07995990527262974
1,3023,1,1349841600,0.1641149888652
1,3026,1,1349841600,0.30914495656485036
1,373,1,1349841600,0.15495878131709476
1,68,1,1349841600,0.27190977436590574
1,1331,1,1349668800,0.17282217213205073
1,116,1,1349582400,0.27857969730143617
1,2147,1,1349323200,0.16919868545662983
1,3020,1,1348977600,0.17572497828665523
1,2252,1,1348977600,0.15996571329321588
1,179,1,1348977600,0.09227324840414637
1,3004,1,1348632000,0.1299803331924995
1,491,1,1348459200,0.10986959432644058
1,214,1,1348113600,0.4599738601402383
1,439,1,1347940800,0.1624991622332859
1,3010,1,1347854400,0.1420275062700199
1,2090,1,1347768000,0.09662610423548113
1,3006,1,1347595200,0.08942709904621236
1,810,1,1347595200,0.25245041297722587
1,1167,1,1347508800,0.09534665336988046
1,697,1,1347163200,0.16442228577767065
1,67,1,1347163200,0.09942174793643734
1,258,1,1346731200,0.09568805322353131
1,1793,1,1346731200,0.0488470981033431
